N_region,N_cont_region,N_recu_region,fecha_region,ID_region,Poblacion,num_region
Metropolitana,2251,0,2020-05-14,13,8125072,
O’Higgins,47,0,2020-05-14,06,991063,
Maule,34,0,2020-05-14,07,1131939,
Ñuble,10,0,2020-05-14,16,511551,
Biobío,20,0,2020-05-14,08,1663696,
Araucanía,41,0,2020-05-14,09,1014343,
Los Ríos,2,0,2020-05-14,14,405835,
Los Lagos,5,0,2020-05-14,10,891440,
Aysén,0,0,2020-05-14,11,107297,
Magallanes,14,0,2020-05-14,12,178362,
Arica y Parinacota,5,0,2020-05-15,15,252110,
Tarapacá,97,0,2020-05-15,01,382773,
Antofagasta,54,0,2020-05-15,02,691854,
Atacama,3,0,2020-05-15,03,314709,
Coquimbo,15,0,2020-05-15,04,836096,
Valparaíso,99,0,2020-05-15,05,1960170,
Metropolitana,2060,0,2020-05-15,13,8125072,
O’Higgins,28,0,2020-05-15,06,991063,
Maule,21,0,2020-05-15,07,1131939,
Ñuble,36,0,2020-05-15,16,511551,
Biobío,41,0,2020-05-15,08,1663696,
Araucanía,28,0,2020-05-15,09,1014343,
Los Ríos,5,0,2020-05-15,14,405835,
Los Lagos,8,0,2020-05-15,10,891440,
Aysén,0,0,2020-05-15,11,107297,
Magallanes,2,0,2020-05-15,12,178362,
Arica y Parinacota,9,0,2020-05-16,15,252110,
Tarapacá,66,0,2020-05-16,01,382773,
Antofagasta,98,0,2020-05-16,02,691854,
Atacama,3,0,2020-05-16,03,314709,
Coquimbo,7,0,2020-05-16,04,836096,
Valparaíso,53,0,2020-05-16,05,1960170,
Metropolitana,1518,0,2020-05-16,13,8125072,
O’Higgins,6,0,2020-05-16,06,991063,
Maule,11,0,2020-05-16,07,1131939,
Ñuble,36,0,2020-05-16,16,511551,
Biobío,38,0,2020-05-16,08,1663696,
Araucanía,23,0,2020-05-16,09,1014343,
Los Ríos,0,0,2020-05-16,14,405835,
Los Lagos,3,0,2020-05-16,10,891440,
Aysén,0,0,2020-05-16,11,107297,
Magallanes,15,0,2020-05-16,12,178362,
Arica y Parinacota,1,0,2020-05-17,15,252110,
Tarapacá,130,0,2020-05-17,01,382773,
Antofagasta,76,0,2020-05-17,02,691854,
Atacama,3,0,2020-05-17,03,314709,
Coquimbo,7,0,2020-05-17,04,836096,
Valparaíso,109,0,2020-05-17,05,1960170,
Metropolitana,1890,0,2020-05-17,13,8125072,
O’Higgins,37,0,2020-05-17,06,991063,
Maule,22,0,2020-05-17,07,1131939,
Ñuble,21,0,2020-05-17,16,511551,
Biobío,25,0,2020-05-17,08,1663696,
Araucanía,19,0,2020-05-17,09,1014343,
Los Ríos,1,0,2020-05-17,14,405835,
Los Lagos,3,0,2020-05-17,10,891440,
Aysén,0,0,2020-05-17,11,107297,
Magallanes,9,0,2020-05-17,12,178362,
Arica y Parinacota,20,0,2020-05-18,15,252110,
Tarapacá,81,0,2020-05-18,01,382773,
Antofagasta,84,0,2020-05-18,02,691854,
Atacama,8,0,2020-05-18,03,314709,
Coquimbo,18,0,2020-05-18,04,836096,
Valparaíso,79,0,2020-05-18,05,1960170,
Metropolitana,1767,0,2020-05-18,13,8125072,
O’Higgins,52,0,2020-05-18,06,991063,
Maule,29,0,2020-05-18,07,1131939,
Ñuble,43,0,2020-05-18,16,511551,
Biobío,45,0,2020-05-18,08,1663696,
Araucanía,33,0,2020-05-18,09,1014343,
Los Ríos,4,0,2020-05-18,14,405835,
Los Lagos,5,0,2020-05-18,10,891440,
Aysén,0,0,2020-05-18,11,107297,
Magallanes,10,0,2020-05-18,12,178362,
Arica y Parinacota,24,0,2020-05-19,15,252110,
Tarapacá,53,0,2020-05-19,01,382773,
Antofagasta,59,0,2020-05-19,02,691854,
Atacama,1,0,2020-05-19,03,314709,
Coquimbo,27,0,2020-05-19,04,836096,
Valparaíso,86,0,2020-05-19,05,1960170,
Metropolitana,3140,0,2020-05-19,13,8125072,
O’Higgins,24,0,2020-05-19,06,991063,
Maule,38,0,2020-05-19,07,1131939,
Ñuble,3,0,2020-05-19,16,511551,
Biobío,28,0,2020-05-19,08,1663696,
Araucanía,27,0,2020-05-19,09,1014343,
Los Ríos,5,0,2020-05-19,14,405835,
Los Lagos,4,0,2020-05-19,10,891440,
Aysén,0,0,2020-05-19,11,107297,
Magallanes,1,0,2020-05-19,12,178362,
Arica y Parinacota,2,0,2020-05-20,15,252110,
Tarapacá,30,0,2020-05-20,01,382773,
Antofagasta,83,0,2020-05-20,02,691854,
Atacama,5,0,2020-05-20,03,314709,
Coquimbo,24,0,2020-05-20,04,836096,
Valparaíso,131,0,2020-05-20,05,1960170,
Metropolitana,3588,0,2020-05-20,13,8125072,
O’Higgins,13,0,2020-05-20,06,991063,
Maule,40,0,2020-05-20,07,1131939,
Ñuble,23,0,2020-05-20,16,511551,
Biobío,52,0,2020-05-20,08,1663696,
Araucanía,14,0,2020-05-20,09,1014343,
Los Ríos,18,0,2020-05-20,14,405835,
Los Lagos,10,0,2020-05-20,10,891440,
Aysén,0,0,2020-05-20,11,107297,
Magallanes,5,0,2020-05-20,12,178362,
Arica y Parinacota,29,0,2020-05-21,15,252110,
Tarapacá,107,0,2020-05-21,01,382773,
Antofagasta,47,0,2020-05-21,02,691854,
Atacama,5,0,2020-05-21,03,314709,
Coquimbo,5,0,2020-05-21,04,836096,
Valparaíso,117,0,2020-05-21,05,1960170,
Metropolitana,3462,0,2020-05-21,13,8125072,
O’Higgins,10,0,2020-05-21,06,991063,
Maule,51,0,2020-05-21,07,1131939,
Ñuble,9,0,2020-05-21,16,511551,
Biobío,39,0,2020-05-21,08,1663696,
Araucanía,35,0,2020-05-21,09,1014343,
Los Ríos,11,0,2020-05-21,14,405835,
Los Lagos,27,0,2020-05-21,10,891440,
Aysén,0,0,2020-05-21,11,107297,
Magallanes,10,0,2020-05-21,12,178362,
Arica y Parinacota,18,0,2020-05-22,15,252110,
Tarapacá,147,0,2020-05-22,01,382773,
Antofagasta,63,0,2020-05-22,02,691854,
Atacama,7,0,2020-05-22,03,314709,
Coquimbo,13,0,2020-05-22,04,836096,
Valparaíso,133,0,2020-05-22,05,1960170,
Metropolitana,3709,0,2020-05-22,13,8125072,
O’Higgins,27,0,2020-05-22,06,991063,
Maule,51,0,2020-05-22,07,1131939,
Ñuble,5,0,2020-05-22,16,511551,
Biobío,48,0,2020-05-22,08,1663696,
Araucanía,22,0,2020-05-22,09,1014343,
Los Ríos,4,0,2020-05-22,14,405835,
Los Lagos,24,0,2020-05-22,10,891440,
Aysén,0,0,2020-05-22,11,107297,
Magallanes,5,0,2020-05-22,12,178362,
Arica y Parinacota,11,0,2020-05-23,15,252110,
Tarapacá,78,0,2020-05-23,01,382773,
Antofagasta,56,0,2020-05-23,02,691854,
Atacama,7,0,2020-05-23,03,314709,
Coquimbo,13,0,2020-05-23,04,836096,
Valparaíso,96,0,2020-05-23,05,1960170,
Metropolitana,3049,0,2020-05-23,13,8125072,
O’Higgins,26,0,2020-05-23,06,991063,
Maule,41,0,2020-05-23,07,1131939,
Ñuble,52,0,2020-05-23,16,511551,
Biobío,43,0,2020-05-23,08,1663696,
Araucanía,37,0,2020-05-23,09,1014343,
Los Ríos,12,0,2020-05-23,14,405835,
Los Lagos,10,0,2020-05-23,10,891440,
Aysén,0,0,2020-05-23,11,107297,
Magallanes,5,0,2020-05-23,12,178362,
Arica y Parinacota,16,0,2020-05-24,15,252110,
Tarapacá,93,0,2020-05-24,01,382773,
Antofagasta,50,0,2020-05-24,02,691854,
Atacama,0,0,2020-05-24,03,314709,
Coquimbo,29,0,2020-05-24,04,836096,
Valparaíso,114,0,2020-05-24,05,1960170,
Metropolitana,3145,0,2020-05-24,13,8125072,
O’Higgins,36,0,2020-05-24,06,991063,
Maule,69,0,2020-05-24,07,1131939,
Ñuble,25,0,2020-05-24,16,511551,
Biobío,60,0,2020-05-24,08,1663696,
Araucanía,34,0,2020-05-24,09,1014343,
Los Ríos,16,0,2020-05-24,14,405835,
Los Lagos,9,0,2020-05-24,10,891440,
Aysén,0,0,2020-05-24,11,107297,
Magallanes,13,0,2020-05-24,12,178362,
Arica y Parinacota,15,0,2020-05-25,15,252110,
Tarapacá,66,0,2020-05-25,01,382773,
Antofagasta,68,0,2020-05-25,02,691854,
Atacama,3,0,2020-05-25,03,314709,
Coquimbo,15,0,2020-05-25,04,836096,
Valparaíso,75,0,2020-05-25,05,1960170,
Metropolitana,4386,0,2020-05-25,13,8125072,
O’Higgins,34,0,2020-05-25,06,991063,
Maule,61,0,2020-05-25,07,1131939,
Ñuble,37,0,2020-05-25,16,511551,
Biobío,44,0,2020-05-25,08,1663696,
Araucanía,49,0,2020-05-25,09,1014343,
Los Ríos,7,0,2020-05-25,14,405835,
Los Lagos,27,0,2020-05-25,10,891440,
Aysén,2,0,2020-05-25,11,107297,
Magallanes,6,0,2020-05-25,12,178362,
Arica y Parinacota,9,0,2020-05-26,15,252110,
Tarapacá,107,0,2020-05-26,01,382773,
Antofagasta,48,0,2020-05-26,02,691854,
Atacama,3,0,2020-05-26,03,314709,
Coquimbo,46,0,2020-05-26,04,836096,
Valparaíso,150,0,2020-05-26,05,1960170,
Metropolitana,3355,0,2020-05-26,13,8125072,
O’Higgins,66,0,2020-05-26,06,991063,
Maule,60,0,2020-05-26,07,1131939,
Ñuble,8,0,2020-05-26,16,511551,
Biobío,44,0,2020-05-26,08,1663696,
Araucanía,26,0,2020-05-26,09,1014343,
Los Ríos,7,0,2020-05-26,14,405835,
Los Lagos,18,0,2020-05-26,10,891440,
Aysén,2,0,2020-05-26,11,107297,
Magallanes,15,0,2020-05-26,12,178362,
Arica y Parinacota,19,0,2020-05-27,15,252110,
Tarapacá,74,0,2020-05-27,01,382773,
Antofagasta,74,0,2020-05-27,02,691854,
Atacama,9,0,2020-05-27,03,314709,
Coquimbo,71,0,2020-05-27,04,836096,
Valparaíso,121,0,2020-05-27,05,1960170,
Metropolitana,3726,0,2020-05-27,13,8125072,
O’Higgins,37,0,2020-05-27,06,991063,
Maule,53,0,2020-05-27,07,1131939,
Ñuble,27,0,2020-05-27,16,511551,
Biobío,63,0,2020-05-27,08,1663696,
Araucanía,33,0,2020-05-27,09,1014343,
Los Ríos,5,0,2020-05-27,14,405835,
Los Lagos,10,0,2020-05-27,10,891440,
Aysén,0,0,2020-05-27,11,107297,
Magallanes,6,0,2020-05-27,12,178362,
Arica y Parinacota,21,0,2020-05-28,15,252110,
Tarapacá,146,0,2020-05-28,01,382773,
Antofagasta,111,0,2020-05-28,02,691854,
Atacama,5,0,2020-05-28,03,314709,
Coquimbo,27,0,2020-05-28,04,836096,
Valparaíso,154,0,2020-05-28,05,1960170,
Metropolitana,3904,0,2020-05-28,13,8125072,
O’Higgins,14,0,2020-05-28,06,991063,
Maule,54,0,2020-05-28,07,1131939,
Ñuble,31,0,2020-05-28,16,511551,
Biobío,112,0,2020-05-28,08,1663696,
Araucanía,38,0,2020-05-28,09,1014343,
Los Ríos,9,0,2020-05-28,14,405835,
Los Lagos,23,0,2020-05-28,10,891440,
Aysén,2,0,2020-05-28,11,107297,
Magallanes,3,0,2020-05-28,12,178362,
Arica y Parinacota,20,0,2020-05-29,15,252110,
Tarapacá,136,0,2020-05-29,01,382773,
Antofagasta,70,0,2020-05-29,02,691854,
Atacama,5,0,2020-05-29,03,314709,
Coquimbo,55,0,2020-05-29,04,836096,
Valparaíso,112,0,2020-05-29,05,1960170,
Metropolitana,2995,0,2020-05-29,13,8125072,
O’Higgins,40,0,2020-05-29,06,991063,
Maule,60,0,2020-05-29,07,1131939,
Ñuble,37,0,2020-05-29,16,511551,
Biobío,101,0,2020-05-29,08,1663696,
Araucanía,35,0,2020-05-29,09,1014343,
Los Ríos,12,0,2020-05-29,14,405835,
Los Lagos,8,0,2020-05-29,10,891440,
Aysén,2,0,2020-05-29,11,107297,
Magallanes,7,0,2020-05-29,12,178362,
Arica y Parinacota,6,0,2020-05-30,15,252110,
Tarapacá,157,0,2020-05-30,01,382773,
Antofagasta,111,0,2020-05-30,02,691854,
Atacama,8,0,2020-05-30,03,314709,
Coquimbo,60,0,2020-05-30,04,836096,
Valparaíso,195,0,2020-05-30,05,1960170,
Metropolitana,3341,0,2020-05-30,13,8125072,
O’Higgins,11,0,2020-05-30,06,991063,
Maule,76,0,2020-05-30,07,1131939,
Ñuble,14,0,2020-05-30,16,511551,
Biobío,110,0,2020-05-30,08,1663696,
Araucanía,71,0,2020-05-30,09,1014343,
Los Ríos,15,0,2020-05-30,14,405835,
Los Lagos,38,0,2020-05-30,10,891440,
Aysén,0,0,2020-05-30,11,107297,
Magallanes,7,0,2020-05-30,12,178362,
Arica y Parinacota,31,0,2020-05-31,15,252110,
Tarapacá,111,0,2020-05-31,01,382773,
Antofagasta,81,0,2020-05-31,02,691854,
Atacama,3,0,2020-05-31,03,314709,
Coquimbo,31,0,2020-05-31,04,836096,
Valparaíso,130,0,2020-05-31,05,1960170,
Metropolitana,4253,0,2020-05-31,13,8125072,
O’Higgins,29,0,2020-05-31,06,991063,
Maule,41,0,2020-05-31,07,1131939,
Ñuble,1,0,2020-05-31,16,511551,
Biobío,91,0,2020-05-31,08,1663696,
Araucanía,11,0,2020-05-31,09,1014343,
Los Ríos,11,0,2020-05-31,14,405835,
Los Lagos,3,0,2020-05-31,10,891440,
Aysén,1,0,2020-05-31,11,107297,
Magallanes,2,0,2020-05-31,12,178362,
Arica y Parinacota,17,0,2020-06-01,15,252110,
Tarapacá,165,0,2020-06-01,01,382773,
Antofagasta,75,0,2020-06-01,02,691854,
Atacama,14,0,2020-06-01,03,314709,
Coquimbo,40,0,2020-06-01,04,836096,
Valparaíso,181,0,2020-06-01,05,1960170,
Metropolitana,4735,0,2020-06-01,13,8125072,
O’Higgins,28,0,2020-06-01,06,991063,
Maule,44,0,2020-06-01,07,1131939,
Ñuble,33,0,2020-06-01,16,511551,
Biobío,91,0,2020-06-01,08,1663696,
Araucanía,40,0,2020-06-01,09,1014343,
Los Ríos,7,0,2020-06-01,14,405835,
Los Lagos,0,0,2020-06-01,10,891440,
Aysén,0,0,2020-06-01,11,107297,
Magallanes,1,0,2020-06-01,12,178362,
Arica y Parinacota,18,0,2020-06-02,15,252110,
Tarapacá,68,0,2020-06-02,01,382773,
Antofagasta,64,0,2020-06-02,02,691854,
Atacama,4,0,2020-06-02,03,314709,
Coquimbo,19,0,2020-06-02,04,836096,
Valparaíso,247,0,2020-06-02,05,1960170,
Metropolitana,2955,0,2020-06-02,13,8125072,
O’Higgins,30,0,2020-06-02,06,991063,
Maule,40,0,2020-06-02,07,1131939,
Ñuble,0,0,2020-06-02,16,511551,
Biobío,12,0,2020-06-02,08,1663696,
Araucanía,30,0,2020-06-02,09,1014343,
Los Ríos,5,0,2020-06-02,14,405835,
Los Lagos,31,0,2020-06-02,10,891440,
Aysén,1,0,2020-06-02,11,107297,
Magallanes,3,0,2020-06-02,12,178362,
Arica y Parinacota,47,0,2020-06-03,15,252110,
Tarapacá,88,0,2020-06-03,01,382773,
Antofagasta,67,0,2020-06-03,02,691854,
Atacama,6,0,2020-06-03,03,314709,
Coquimbo,31,0,2020-06-03,04,836096,
Valparaíso,174,0,2020-06-03,05,1960170,
Metropolitana,3997,0,2020-06-03,13,8125072,
O’Higgins,88,0,2020-06-03,06,991063,
Maule,214,0,2020-06-03,07,1131939,
Ñuble,39,0,2020-06-03,16,511551,
Biobío,133,0,2020-06-03,08,1663696,
Araucanía,32,0,2020-06-03,09,1014343,
Los Ríos,4,0,2020-06-03,14,405835,
Los Lagos,19,0,2020-06-03,10,891440,
Aysén,0,0,2020-06-03,11,107297,
Magallanes,3,0,2020-06-03,12,178362,
Arica y Parinacota,35,0,2020-06-04,15,252110,
Tarapacá,128,0,2020-06-04,01,382773,
Antofagasta,146,0,2020-06-04,02,691854,
Atacama,16,0,2020-06-04,03,314709,
Coquimbo,54,0,2020-06-04,04,836096,
Valparaíso,248,0,2020-06-04,05,1960170,
Metropolitana,3699,0,2020-06-04,13,8125072,
O’Higgins,36,0,2020-06-04,06,991063,
Maule,137,0,2020-06-04,07,1131939,
Ñuble,43,0,2020-06-04,16,511551,
Biobío,86,0,2020-06-04,08,1663696,
Araucanía,9,0,2020-06-04,09,1014343,
Los Ríos,7,0,2020-06-04,14,405835,
Los Lagos,13,0,2020-06-04,10,891440,
Aysén,1,0,2020-06-04,11,107297,
Magallanes,6,0,2020-06-04,12,178362,
Arica y Parinacota,46,0,2020-06-05,15,252110,
Tarapacá,155,0,2020-06-05,01,382773,
Antofagasta,62,0,2020-06-05,02,691854,
Atacama,11,0,2020-06-05,03,314709,
Coquimbo,60,0,2020-06-05,04,836096,
Valparaíso,249,0,2020-06-05,05,1960170,
Metropolitana,3176,0,2020-06-05,13,8125072,
O’Higgins,49,0,2020-06-05,06,991063,
Maule,102,0,2020-06-05,07,1131939,
Ñuble,57,0,2020-06-05,16,511551,
Biobío,78,0,2020-06-05,08,1663696,
Araucanía,106,0,2020-06-05,09,1014343,
Los Ríos,11,0,2020-06-05,14,405835,
Los Lagos,42,0,2020-06-05,10,891440,
Aysén,0,0,2020-06-05,11,107297,
Magallanes,3,0,2020-06-05,12,178362,
Arica y Parinacota,37,0,2020-06-06,15,252110,
Tarapacá,129,0,2020-06-06,01,382773,
Antofagasta,109,0,2020-06-06,02,691854,
Atacama,12,0,2020-06-06,03,314709,
Coquimbo,66,0,2020-06-06,04,836096,
Valparaíso,314,0,2020-06-06,05,1960170,
Metropolitana,4128,0,2020-06-06,13,8125072,
O’Higgins,95,0,2020-06-06,06,991063,
Maule,135,0,2020-06-06,07,1131939,
Ñuble,41,0,2020-06-06,16,511551,
Biobío,111,0,2020-06-06,08,1663696,
Araucanía,33,0,2020-06-06,09,1014343,
Los Ríos,10,0,2020-06-06,14,405835,
Los Lagos,17,0,2020-06-06,10,891440,
Aysén,0,0,2020-06-06,11,107297,
Magallanes,9,0,2020-06-06,12,178362,
Arica y Parinacota,31,0,2020-06-07,15,252110,
Tarapacá,156,0,2020-06-07,01,382773,
Antofagasta,121,0,2020-06-07,02,691854,
Atacama,25,0,2020-06-07,03,314709,
Coquimbo,92,0,2020-06-07,04,836096,
Valparaíso,282,0,2020-06-07,05,1960170,
Metropolitana,5268,0,2020-06-07,13,8125072,
O’Higgins,72,0,2020-06-07,06,991063,
Maule,140,0,2020-06-07,07,1131939,
Ñuble,20,0,2020-06-07,16,511551,
Biobío,105,0,2020-06-07,08,1663696,
Araucanía,56,0,2020-06-07,09,1014343,
Los Ríos,17,0,2020-06-07,14,405835,
Los Lagos,18,0,2020-06-07,10,891440,
Aysén,1,0,2020-06-07,11,107297,
Magallanes,1,0,2020-06-07,12,178362,
Arica y Parinacota,24,0,2020-06-08,15,252110,
Tarapacá,142,0,2020-06-08,01,382773,
Antofagasta,91,0,2020-06-08,02,691854,
Atacama,33,0,2020-06-08,03,314709,
Coquimbo,133,0,2020-06-08,04,836096,
Valparaíso,287,0,2020-06-08,05,1960170,
Metropolitana,3674,0,2020-06-08,13,8125072,
O’Higgins,72,0,2020-06-08,06,991063,
Maule,67,0,2020-06-08,07,1131939,
Ñuble,62,0,2020-06-08,16,511551,
Biobío,56,0,2020-06-08,08,1663696,
Araucanía,33,0,2020-06-08,09,1014343,
Los Ríos,8,0,2020-06-08,14,405835,
Los Lagos,7,0,2020-06-08,10,891440,
Aysén,1,0,2020-06-08,11,107297,
Magallanes,6,0,2020-06-08,12,178362,
Arica y Parinacota,40,0,2020-06-09,15,252110,
Tarapacá,99,0,2020-06-09,01,382773,
Antofagasta,157,0,2020-06-09,02,691854,
Atacama,9,0,2020-06-09,03,314709,
Coquimbo,52,0,2020-06-09,04,836096,
Valparaíso,242,0,2020-06-09,05,1960170,
Metropolitana,2990,0,2020-06-09,13,8125072,
O’Higgins,62,0,2020-06-09,06,991063,
Maule,113,0,2020-06-09,07,1131939,
Ñuble,32,0,2020-06-09,16,511551,
Biobío,43,0,2020-06-09,08,1663696,
Araucanía,35,0,2020-06-09,09,1014343,
Los Ríos,21,0,2020-06-09,14,405835,
Los Lagos,18,0,2020-06-09,10,891440,
Aysén,0,0,2020-06-09,11,107297,
Magallanes,0,0,2020-06-09,12,178362,
Arica y Parinacota,16,0,2020-06-10,15,252110,
Tarapacá,100,0,2020-06-10,01,382773,
Antofagasta,157,0,2020-06-10,02,691854,
Atacama,17,0,2020-06-10,03,314709,
Coquimbo,81,0,2020-06-10,04,836096,
Valparaíso,223,0,2020-06-10,05,1960170,
Metropolitana,4620,0,2020-06-10,13,8125072,
O’Higgins,125,0,2020-06-10,06,991063,
Maule,151,0,2020-06-10,07,1131939,
Ñuble,32,0,2020-06-10,16,511551,
Biobío,152,0,2020-06-10,08,1663696,
Araucanía,43,0,2020-06-10,09,1014343,
Los Ríos,6,0,2020-06-10,14,405835,
Los Lagos,13,0,2020-06-10,10,891440,
Aysén,0,0,2020-06-10,11,107297,
Magallanes,1,0,2020-06-10,12,178362,
Arica y Parinacota,37,0,2020-06-11,15,252110,
Tarapacá,105,0,2020-06-11,01,382773,
Antofagasta,194,0,2020-06-11,02,691854,
Atacama,24,0,2020-06-11,03,314709,
Coquimbo,89,0,2020-06-11,04,836096,
Valparaíso,251,0,2020-06-11,05,1960170,
Metropolitana,4389,0,2020-06-11,13,8125072,
O’Higgins,110,0,2020-06-11,06,991063,
Maule,120,0,2020-06-11,07,1131939,
Ñuble,57,0,2020-06-11,16,511551,
Biobío,128,0,2020-06-11,08,1663696,
Araucanía,47,0,2020-06-11,09,1014343,
Los Ríos,10,0,2020-06-11,14,405835,
Los Lagos,21,0,2020-06-11,10,891440,
Aysén,1,0,2020-06-11,11,107297,
Magallanes,13,0,2020-06-11,12,178362,
Arica y Parinacota,44,0,2020-06-12,15,252110,
Tarapacá,127,0,2020-06-12,01,382773,
Antofagasta,132,0,2020-06-12,02,691854,
Atacama,24,0,2020-06-12,03,314709,
Coquimbo,93,0,2020-06-12,04,836096,
Valparaíso,306,0,2020-06-12,05,1960170,
Metropolitana,5559,0,2020-06-12,13,8125072,
O’Higgins,77,0,2020-06-12,06,991063,
Maule,131,0,2020-06-12,07,1131939,
Ñuble,45,0,2020-06-12,16,511551,
Biobío,129,0,2020-06-12,08,1663696,
Araucanía,44,0,2020-06-12,09,1014343,
Los Ríos,17,0,2020-06-12,14,405835,
Los Lagos,21,0,2020-06-12,10,891440,
Aysén,0,0,2020-06-12,11,107297,
Magallanes,5,0,2020-06-12,12,178362,
Arica y Parinacota,51,0,2020-06-13,15,252110,
Tarapacá,181,0,2020-06-13,01,382773,
Antofagasta,153,0,2020-06-13,02,691854,
Atacama,23,0,2020-06-13,03,314709,
Coquimbo,74,0,2020-06-13,04,836096,
Valparaíso,356,0,2020-06-13,05,1960170,
Metropolitana,5057,0,2020-06-13,13,8125072,
O’Higgins,159,0,2020-06-13,06,991063,
Maule,153,0,2020-06-13,07,1131939,
Ñuble,19,0,2020-06-13,16,511551,
Biobío,166,0,2020-06-13,08,1663696,
Araucanía,66,0,2020-06-13,09,1014343,
Los Ríos,8,0,2020-06-13,14,405835,
Los Lagos,25,0,2020-06-13,10,891440,
Aysén,2,0,2020-06-13,11,107297,
Magallanes,16,0,2020-06-13,12,178362,
Arica y Parinacota,47,0,2020-06-14,15,252110,
Tarapacá,141,0,2020-06-14,01,382773,
Antofagasta,248,0,2020-06-14,02,691854,
Atacama,12,0,2020-06-14,03,314709,
Coquimbo,44,0,2020-06-14,04,836096,
Valparaíso,231,0,2020-06-14,05,1960170,
Metropolitana,5647,0,2020-06-14,13,8125072,
O’Higgins,139,0,2020-06-14,06,991063,
Maule,153,0,2020-06-14,07,1131939,
Ñuble,41,0,2020-06-14,16,511551,
Biobío,132,0,2020-06-14,08,1663696,
Araucanía,30,0,2020-06-14,09,1014343,
Los Ríos,10,0,2020-06-14,14,405835,
Los Lagos,33,0,2020-06-14,10,891440,
Aysén,0,0,2020-06-14,11,107297,
Magallanes,30,0,2020-06-14,12,178362,
Arica y Parinacota,30,0,2020-06-15,15,252110,
Tarapacá,113,0,2020-06-15,01,382773,
Antofagasta,270,0,2020-06-15,02,691854,
Atacama,36,0,2020-06-15,03,314709,
Coquimbo,120,0,2020-06-15,04,836096,
Valparaíso,254,0,2020-06-15,05,1960170,
Metropolitana,3882,0,2020-06-15,13,8125072,
O’Higgins,85,0,2020-06-15,06,991063,
Maule,94,0,2020-06-15,07,1131939,
Ñuble,54,0,2020-06-15,16,511551,
Biobío,59,0,2020-06-15,08,1663696,
Araucanía,53,0,2020-06-15,09,1014343,
Los Ríos,32,0,2020-06-15,14,405835,
Los Lagos,27,0,2020-06-15,10,891440,
Aysén,2,0,2020-06-15,11,107297,
Magallanes,32,0,2020-06-15,12,178362,
Arica y Parinacota,17,0,2020-06-16,15,252110,
Tarapacá,107,0,2020-06-16,01,382773,
Antofagasta,87,0,2020-06-16,02,691854,
Atacama,18,0,2020-06-16,03,314709,
Coquimbo,44,0,2020-06-16,04,836096,
Valparaíso,250,0,2020-06-16,05,1960170,
Metropolitana,4022,0,2020-06-16,13,8125072,
O’Higgins,209,0,2020-06-16,06,991063,
Maule,98,0,2020-06-16,07,1131939,
Ñuble,20,0,2020-06-16,16,511551,
Biobío,55,0,2020-06-16,08,1663696,
Araucanía,47,0,2020-06-16,09,1014343,
Los Ríos,4,0,2020-06-16,14,405835,
Los Lagos,10,0,2020-06-16,10,891440,
Aysén,0,0,2020-06-16,11,107297,
Magallanes,25,0,2020-06-16,12,178362,
Arica y Parinacota,56,0,2020-06-17,15,252110,
Tarapacá,114,0,2020-06-17,01,382773,
Antofagasta,126,0,2020-06-17,02,691854,
Atacama,49,0,2020-06-17,03,314709,
Coquimbo,87,0,2020-06-17,04,836096,
Valparaíso,206,0,2020-06-17,05,1960170,
Metropolitana,3539,0,2020-06-17,13,8125072,
O’Higgins,197,0,2020-06-17,06,991063,
Maule,93,0,2020-06-17,07,1131939,
Ñuble,53,0,2020-06-17,16,511551,
Biobío,171,0,2020-06-17,08,1663696,
Araucanía,19,0,2020-06-17,09,1014343,
Los Ríos,8,0,2020-06-17,14,405835,
Los Lagos,39,0,2020-06-17,10,891440,
Aysén,0,0,2020-06-17,11,107297,
Magallanes,0,0,2020-06-17,12,178362,
Arica y Parinacota,21,0,2020-06-18,15,252110,
Tarapacá,82,0,2020-06-18,01,382773,
Antofagasta,287,0,2020-06-18,02,691854,
Atacama,25,0,2020-06-18,03,314709,
Coquimbo,96,0,2020-06-18,04,836096,
Valparaíso,220,0,2020-06-18,05,1960170,
Metropolitana,3021,0,2020-06-18,13,8125072,
O’Higgins,220,0,2020-06-18,06,991063,
Maule,206,0,2020-06-18,07,1131939,
Ñuble,45,0,2020-06-18,16,511551,
Biobío,168,0,2020-06-18,08,1663696,
Araucanía,49,0,2020-06-18,09,1014343,
Los Ríos,12,0,2020-06-18,14,405835,
Los Lagos,14,0,2020-06-18,10,891440,
Aysén,0,0,2020-06-18,11,107297,
Magallanes,9,0,2020-06-18,12,178362,
Arica y Parinacota,56,0,2020-06-19,15,252110,
Tarapacá,126,0,2020-06-19,01,382773,
Antofagasta,300,0,2020-06-19,02,691854,
Atacama,37,0,2020-06-19,03,314709,
Coquimbo,119,0,2020-06-19,04,836096,
Valparaíso,285,0,2020-06-19,05,1960170,
Metropolitana,4421,0,2020-06-19,13,8125072,
O’Higgins,294,0,2020-06-19,06,991063,
Maule,215,0,2020-06-19,07,1131939,
Ñuble,129,0,2020-06-19,16,511551,
Biobío,218,0,2020-06-19,08,1663696,
Araucanía,33,0,2020-06-19,09,1014343,
Los Ríos,12,0,2020-06-19,14,405835,
Los Lagos,35,0,2020-06-19,10,891440,
Aysén,1,0,2020-06-19,11,107297,
Magallanes,9,0,2020-06-19,12,178362,
